Timestamp,Topic,Payload
2024-05-13T11:32:14.602581,avr/fusion/hil_gps,"{""time_usec"": 1715617937318360, ""fix_type"": 3, ""lat"": 328085432, ""lon"": -971563427, ""alt"": 162371, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 700, ""satellites_visible"": 13, ""heading"": 781}"
2024-05-13T11:32:14.602581,avr/vio/heading,"{""degrees"": 7.809024892646279}"
2024-05-13T11:32:14.602581,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.602581,avr/fusion/attitude/euler,"{""psi"": 2.4078239556330443, ""theta"": -0.08307132549784271, ""phi"": 0.1362931957468743}"
2024-05-13T11:32:14.602581,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.1563336, ""alt"": 0.0020000000949949026, ""hdg"": 13.733613014221191}"
2024-05-13T11:32:14.602581,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.1563336, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.93101501464844}"
2024-05-13T11:32:14.650556,avr/vio/velocity/ned,"{""n"": -0.052684105482677476, ""e"": -0.14621139372755218, ""d"": 0.08940696716308594}"
2024-05-13T11:32:14.650556,avr/fusion/attitude/heading,"{""heading"": 7.809024892646279}"
2024-05-13T11:32:14.650556,avr/vio/confidence,"{""tracker"": 93}"
2024-05-13T11:32:14.650556,avr/fcm/location/local,"{""dX"": -1.5465677976608276, ""dY"": -1.4799540042877197, ""dZ"": -2.594237804412842}"
2024-05-13T11:32:14.650556,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.650556,avr/fcm/attitude/euler,"{""roll"": 1.2615413665771484, ""pitch"": 0.03755928575992584, ""yaw"": 13.73198413848877}"
2024-05-13T11:32:14.650556,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.1563336, ""alt"": 0.0020000000949949026, ""hdg"": 13.73198413848877}"
2024-05-13T11:32:14.650556,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.1563336, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.93101501464844}"
2024-05-13T11:32:14.650556,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:14.665562,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.665562,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.1563336, ""alt"": 0.0020000000949949026, ""hdg"": 13.73043155670166}"
2024-05-13T11:32:14.665562,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.1563336, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.93101501464844}"
2024-05-13T11:32:14.665562,avr/fcm/location/local,"{""dX"": -1.5467909574508667, ""dY"": -1.4801522493362427, ""dZ"": -2.5943470001220703}"
2024-05-13T11:32:14.665562,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.665562,avr/fusion/velocity/ned,"{""Vn"": -0.052684105482677476, ""Ve"": -0.14621139372755218, ""Vd"": 0.08940696716308594}"
2024-05-13T11:32:14.665562,avr/fusion/groundspeed,"{""groundspeed"": 0.15541359858861506}"
2024-05-13T11:32:14.665562,avr/fusion/climbrate,"{""climb_rate_fps"": -17.599761486053467}"
2024-05-13T11:32:14.714341,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.1563336, ""alt"": 0.0020000000949949026, ""hdg"": 13.727071762084961}"
2024-05-13T11:32:14.714341,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.1563336, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.93101501464844}"
2024-05-13T11:32:14.714341,avr/sandbox/CIC,"{""Thermal Targeting"": ""Offline"", ""CIC"": ""Online"", ""Autonomous"": ""Online"", ""Recon"": ""Off"", ""Sanity"": ""Gone"", ""Laser"": ""Off""}"
2024-05-13T11:32:14.714341,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.714341,avr/fcm/location/local,"{""dX"": -1.5469664335250854, ""dY"": -1.4803074598312378, ""dZ"": -2.5944344997406006}"
2024-05-13T11:32:14.714341,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.1563336, ""alt"": 0.0020000000949949026, ""hdg"": 13.726082801818848}"
2024-05-13T11:32:14.714341,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.1563336, ""rel_alt"": 0.0020000000949949026, ""abs_alt"": 161.93101501464844}"
2024-05-13T11:32:14.714341,avr/fusion/hil_gps,"{""time_usec"": 1715617937419285, ""fix_type"": 3, ""lat"": 328085432, ""lon"": -971563427, ""alt"": 162371, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 700, ""satellites_visible"": 13, ""heading"": 780}"
2024-05-13T11:32:14.714341,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.714341,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.1563336, ""alt"": 0.003000000026077032, ""hdg"": 13.721298217773438}"
2024-05-13T11:32:14.714341,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.1563336, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.93101501464844}"
2024-05-13T11:32:14.714341,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.760648,avr/fcm/attitude/euler,"{""roll"": 1.2634268999099731, ""pitch"": 0.03782324865460396, ""yaw"": 13.718804359436035}"
2024-05-13T11:32:14.760648,avr/thermal/reading,"{""data"": ""Dg4NDg0ODQ4PDg4ODg0NDg8ODg4ODg4ODw8ODg0ODg4QDg8ODg4PDxAPDw4PDw8OERAQDw8PDxAREREREBEQEA==""}"
2024-05-13T11:32:14.760648,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.1563336, ""alt"": 0.003000000026077032, ""hdg"": 13.718804359436035}"
2024-05-13T11:32:14.760648,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.1563336, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.93101501464844}"
2024-05-13T11:32:14.760648,avr/fcm/location/local,"{""dX"": -1.5471656322479248, ""dY"": -1.4804766178131104, ""dZ"": -2.594536542892456}"
2024-05-13T11:32:14.760648,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:14.760648,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.793483,avr/vio/position/ned,"{""n"": -63.50735684070625, ""e"": 20.900503982019462, ""d"": -87.38508361659922}"
2024-05-13T11:32:14.807994,avr/vio/orientation/eul,"{""psi"": 2.4014648359003745, ""theta"": -0.08141002402129163, ""phi"": 0.1319953746127201}"
2024-05-13T11:32:14.808930,avr/vio/heading,"{""degrees"": 7.562777880557115}"
2024-05-13T11:32:14.808930,avr/vio/velocity/ned,"{""n"": 0.03301454875283605, ""e"": 0.7476635321885526, ""d"": -1.3019510371956282}"
2024-05-13T11:32:14.808930,avr/vio/confidence,"{""tracker"": 91}"
2024-05-13T11:32:14.808930,avr/fusion/position/ned,"{""n"": -63.50735684070625, ""e"": 20.900503982019462, ""d"": -87.38508361659922}"
2024-05-13T11:32:14.808930,avr/fusion/attitude/euler,"{""psi"": 2.4014648359003745, ""theta"": -0.08141002402129163, ""phi"": 0.1319953746127201}"
2024-05-13T11:32:14.808930,avr/fusion/attitude/heading,"{""heading"": 7.562777880557115}"
2024-05-13T11:32:14.808930,avr/fusion/velocity/ned,"{""Vn"": 0.03301454875283605, ""Ve"": 0.7476635321885526, ""Vd"": -1.3019510371956282}"
2024-05-13T11:32:14.808930,avr/fusion/groundspeed,"{""groundspeed"": 0.748392088275936}"
2024-05-13T11:32:14.808930,avr/fusion/climbrate,"{""climb_rate_fps"": 256.2890616719594}"
2024-05-13T11:32:14.808930,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.003000000026077032, ""hdg"": 13.71544361114502}"
2024-05-13T11:32:14.808930,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.93101501464844}"
2024-05-13T11:32:14.808930,avr/apriltags/fps,"{""fps"": 4}"
2024-05-13T11:32:14.808930,avr/fcm/location/local,"{""dX"": -1.5474095344543457, ""dY"": -1.4806948900222778, ""dZ"": -2.5946648120880127}"
2024-05-13T11:32:14.808930,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.808930,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.003000000026077032, ""hdg"": 13.713142395019531}"
2024-05-13T11:32:14.808930,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:14.855545,avr/fusion/geo,"{""lat"": 32.8085432736583, ""lon"": -97.1563427683971, ""alt"": 162.37385087249945}"
2024-05-13T11:32:14.855545,avr/fusion/hil_gps,"{""time_usec"": 1715617937519970, ""fix_type"": 3, ""lat"": 328085432, ""lon"": -971563427, ""alt"": 162373, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": -1, ""cog"": 700, ""satellites_visible"": 13, ""heading"": 756}"
2024-05-13T11:32:14.855545,avr/fcm/location/local,"{""dX"": -1.5476164817810059, ""dY"": -1.480875849723816, ""dZ"": -2.5947742462158203}"
2024-05-13T11:32:14.855545,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.855545,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.003000000026077032, ""hdg"": 13.709915161132812}"
2024-05-13T11:32:14.855545,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:14.855545,avr/fcm/location/local,"{""dX"": -1.547755241394043, ""dY"": -1.4809905290603638, ""dZ"": -2.594841480255127}"
2024-05-13T11:32:14.855545,avr/fcm/attitude/euler,"{""roll"": 1.2645035982131958, ""pitch"": 0.0380074605345726, ""yaw"": 13.7055025100708}"
2024-05-13T11:32:14.855545,avr/fcm/battery,"{""voltage"": 14.427000999450684, ""soc"": 55.000001192092896}"
2024-05-13T11:32:14.855545,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:14.855545,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.855545,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.003000000026077032, ""hdg"": 13.7055025100708}"
2024-05-13T11:32:14.855545,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:14.922678,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.922678,avr/fcm/location/local,"{""dX"": -1.5479763746261597, ""dY"": -1.4811800718307495, ""dZ"": -2.5949459075927734}"
2024-05-13T11:32:14.922678,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.003000000026077032, ""hdg"": 13.703875541687012}"
2024-05-13T11:32:14.922678,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:14.922678,avr/fusion/hil_gps,"{""time_usec"": 1715617937620535, ""fix_type"": 3, ""lat"": 328085432, ""lon"": -971563427, ""alt"": 162373, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": -1, ""cog"": 700, ""satellites_visible"": 13, ""heading"": 756}"
2024-05-13T11:32:14.922678,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.967120,avr/fcm/location/local,"{""dX"": -1.5481880903244019, ""dY"": -1.4813555479049683, ""dZ"": -2.5950398445129395}"
2024-05-13T11:32:14.967120,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.003000000026077032, ""hdg"": 13.70002555847168}"
2024-05-13T11:32:14.967120,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:14.967120,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:14.967120,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.967120,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.003000000026077032, ""hdg"": 13.698596954345703}"
2024-05-13T11:32:14.967120,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:14.967120,avr/vio/position/ned,"{""n"": -63.026567927134096, ""e"": 20.583198112986626, ""d"": -87.34082253797494}"
2024-05-13T11:32:14.967120,avr/vio/orientation/eul,"{""psi"": 2.4054446403189167, ""theta"": -0.09072477234691055, ""phi"": 0.14023038967946513}"
2024-05-13T11:32:14.967120,avr/fusion/position/ned,"{""n"": -63.026567927134096, ""e"": 20.583198112986626, ""d"": -87.34082253797494}"
2024-05-13T11:32:14.967120,avr/vio/heading,"{""degrees"": 8.034609488108249}"
2024-05-13T11:32:14.967120,avr/vio/velocity/ned,"{""n"": 1.9865330829415269, ""e"": -2.668761918621678, ""d"": -0.02759118233957627}"
2024-05-13T11:32:14.967120,avr/vio/confidence,"{""tracker"": 89}"
2024-05-13T11:32:14.967120,avr/fusion/attitude/euler,"{""psi"": 2.4054446403189167, ""theta"": -0.09072477234691055, ""phi"": 0.14023038967946513}"
2024-05-13T11:32:14.967120,avr/fusion/geo,"{""lat"": 32.80854331701014, ""lon"": -97.15634280227668, ""alt"": 162.37340825989446}"
2024-05-13T11:32:14.967120,avr/fcm/location/local,"{""dX"": -1.5484094619750977, ""dY"": -1.4815415143966675, ""dZ"": -2.5951364040374756}"
2024-05-13T11:32:14.998545,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.003000000026077032, ""hdg"": 13.698596954345703}"
2024-05-13T11:32:14.998545,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:14.998545,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.998545,avr/fcm/attitude/euler,"{""roll"": 1.2631938457489014, ""pitch"": 0.03856130689382553, ""yaw"": 13.696928977966309}"
2024-05-13T11:32:14.998545,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.003000000026077032, ""hdg"": 13.696928977966309}"
2024-05-13T11:32:14.998545,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.003000000026077032, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:14.998545,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:14.998545,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.004000000189989805, ""hdg"": 13.696928977966309}"
2024-05-13T11:32:14.998545,avr/apriltags/fps,"{""fps"": 4}"
2024-05-13T11:32:14.998545,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:14.998545,avr/fusion/attitude/heading,"{""heading"": 8.034609488108249}"
2024-05-13T11:32:14.998545,avr/fusion/velocity/ned,"{""Vn"": 1.9865330829415269, ""Ve"": -2.668761918621678, ""Vd"": -0.02759118233957627}"
2024-05-13T11:32:14.998545,avr/fusion/groundspeed,"{""groundspeed"": 3.326951136988103}"
2024-05-13T11:32:14.998545,avr/fusion/climbrate,"{""climb_rate_fps"": 5.431324243545588}"
2024-05-13T11:32:15.014115,avr/fusion/hil_gps,"{""time_usec"": 1715617937721161, ""fix_type"": 3, ""lat"": 328085433, ""lon"": -971563428, ""alt"": 162373, ""eph"": 20, ""epv"": 5, ""vel"": 3, ""vn"": 1, ""ve"": -2, ""vd"": 0, ""cog"": 800, ""satellites_visible"": 13, ""heading"": 803}"
2024-05-13T11:32:15.060973,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:15.060973,avr/fcm/location/local,"{""dX"": -1.548582911491394, ""dY"": -1.4816865921020508, ""dZ"": -2.595212936401367}"
2024-05-13T11:32:15.060973,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:15.060973,avr/thermal/reading,"{""data"": ""Dg0NDQ0NDA4ODg4ODg4ODg8ODg4ODg4OEA8ODw4ODg4QDw4PDw8PDxAQDw8ODw8PERAQEA8PEBAREBEQEREQEQ==""}"
2024-05-13T11:32:15.060973,avr/fcm/location/local,"{""dX"": -1.5487884283065796, ""dY"": -1.4818525314331055, ""dZ"": -2.595299482345581}"
2024-05-13T11:32:15.060973,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.004000000189989805, ""hdg"": 13.690652847290039}"
2024-05-13T11:32:15.060973,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:15.060973,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:15.060973,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:15.114166,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.004000000189989805, ""hdg"": 13.684823036193848}"
2024-05-13T11:32:15.114805,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:15.115529,avr/fcm/location/local,"{""dX"": -1.5490204095840454, ""dY"": -1.4820475578308105, ""dZ"": -2.5953965187072754}"
2024-05-13T11:32:15.115820,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:15.116233,avr/fcm/status,"{""armed"": false, ""mode"": ""LAND""}"
2024-05-13T11:32:15.116655,avr/fcm/attitude/euler,"{""roll"": 1.2619351148605347, ""pitch"": 0.0390310101211071, ""yaw"": 13.684825897216797}"
2024-05-13T11:32:15.116927,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:15.116927,avr/fusion/hil_gps,"{""time_usec"": 1715617937822092, ""fix_type"": 3, ""lat"": 328085433, ""lon"": -971563428, ""alt"": 162373, ""eph"": 20, ""epv"": 5, ""vel"": 3, ""vn"": 1, ""ve"": -2, ""vd"": 0, ""cog"": 800, ""satellites_visible"": 13, ""heading"": 803}"
2024-05-13T11:32:15.156111,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.004000000189989805, ""hdg"": 13.684825897216797}"
2024-05-13T11:32:15.156111,avr/vio/position/ned,"{""n"": -63.35163093089662, ""e"": 20.60765455180929, ""d"": -87.26223804925307}"
2024-05-13T11:32:15.158115,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.9320068359375}"
2024-05-13T11:32:15.158649,avr/fusion/position/ned,"{""n"": -63.35163093089662, ""e"": 20.60765455180929, ""d"": -87.26223804925307}"
2024-05-13T11:32:15.158649,avr/fusion/geo,"{""lat"": 32.80854328769981, ""lon"": -97.15634279966541, ""alt"": 162.3726224153586}"
2024-05-13T11:32:15.158649,avr/fcm/location/local,"{""dX"": -1.549239993095398, ""dY"": -1.4822338819503784, ""dZ"": -2.595484733581543}"
2024-05-13T11:32:15.158649,avr/fcm/status,"{""mode"": ""LAND"", ""armed"": false}"
2024-05-13T11:32:15.158649,avr/vio/orientation/eul,"{""psi"": 2.40690656296151, ""theta"": -0.08340254919354056, ""phi"": 0.13634040214774557}"
2024-05-13T11:32:15.158649,avr/vio/heading,"{""degrees"": 7.811729620182206}"
2024-05-13T11:32:15.158649,avr/vio/velocity/ned,"{""n"": -1.3439694820846642, ""e"": 0.8825068645055781, ""d"": 0.601315366629079}"
2024-05-13T11:32:15.158649,avr/vio/confidence,"{""tracker"": 92}"
2024-05-13T11:32:15.158649,avr/fusion/attitude/euler,"{""psi"": 2.40690656296151, ""theta"": -0.08340254919354056, ""phi"": 0.13634040214774557}"
2024-05-13T11:32:15.158649,avr/fusion/attitude/heading,"{""heading"": 7.811729620182206}"
2024-05-13T11:32:15.158649,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:15.158649,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:15.158649,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.004000000189989805, ""hdg"": 13.680164337158203}"
2024-05-13T11:32:15.158649,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.93301391601562}"
2024-05-13T11:32:15.158649,avr/fcm/location/local,"{""dX"": -1.5493866205215454, ""dY"": -1.4823505878448486, ""dZ"": -2.59554123878479}"
2024-05-13T11:32:15.158649,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:15.201299,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:15.201299,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.004000000189989805, ""hdg"": 13.67370319366455}"
2024-05-13T11:32:15.201299,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.93301391601562}"
2024-05-13T11:32:15.201299,avr/fcm/location/local,"{""dX"": -1.549613356590271, ""dY"": -1.4825488328933716, ""dZ"": -2.5956361293792725}"
2024-05-13T11:32:15.201299,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:15.201299,avr/sandbox/CIC,"{""Thermal Targeting"": ""Offline"", ""CIC"": ""Online"", ""Autonomous"": ""Online"", ""Recon"": ""Off"", ""Sanity"": ""Gone"", ""Laser"": ""Off""}"
2024-05-13T11:32:15.201299,avr/fusion/velocity/ned,"{""Vn"": -1.3439694820846642, ""Ve"": 0.8825068645055781, ""Vd"": 0.601315366629079}"
2024-05-13T11:32:15.201299,avr/fusion/groundspeed,"{""groundspeed"": 1.6078160139376605}"
2024-05-13T11:32:15.201299,avr/fusion/climbrate,"{""climb_rate_fps"": -118.3689299209342}"
2024-05-13T11:32:15.201299,avr/fcm/location/global,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""alt"": 0.004000000189989805, ""hdg"": 13.672300338745117}"
2024-05-13T11:32:15.201299,avr/fcm/location/global_full,"{""lat"": 32.808551, ""lon"": -97.15633369999999, ""rel_alt"": 0.004000000189989805, ""abs_alt"": 161.93301391601562}"
2024-05-13T11:32:15.248082,avr/fusion/hil_gps,"{""time_usec"": 1715617937923399, ""fix_type"": 3, ""lat"": 328085432, ""lon"": -971563427, ""alt"": 162372, ""eph"": 20, ""epv"": 5, ""vel"": 1, ""vn"": -1, ""ve"": 0, ""vd"": 0, ""cog"": 700, ""satellites_visible"": 13, ""heading"": 781}"
